Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1246198,-,-,-,40.77,-73.94,-5,0,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2015,4,23,13,30,395,247,597,4,0,35.12,0.0,2.4000000000000004,0.9420000000000001,273.90000000000003,55.910000000000004,9,1000.0
2015,4,23,14,0,373,237,557,4,0,39.37,0.0,2.4000000000000004,0.967,274.8,57.82,9,1000.0
2015,4,23,14,30,101,0,101,4,0,44.17,0.0,2.3000000000000003,0.987,274.8,57.83,9,1000.0
2015,4,23,15,0,210,10,216,4,0,49.32,0.0,2.3000000000000003,1.008,277.8,59.99,9,1000.0
2015,4,23,15,30,208,18,219,4,0,54.72,0.0,2.3000000000000003,1.014,277.8,60.0,8,1000.0
2015,4,23,16,0,91,0,91,4,0,60.27,0.0,2.3000000000000003,1.022,284.1,61.27,8,1000.0
2015,4,23,16,30,81,0,81,4,0,65.91,0.0,2.2,1.01,284.1,65.61,7,1000.0
2015,4,23,17,0,22,0,22,4,1,71.58,0.0,2.1,0.998,294.1,65.93,7,1000.0
2015,4,23,17,30,80,44,90,4,1,77.25,0.0,2.0,0.964,294.1,70.66,6,1000.0
2015,4,23,18,0,41,10,43,4,0,82.86,0.0,1.9000000000000001,0.93,304.3,75.19,6,1000.0
2015,4,23,18,30,12,47,13,0,0,88.39,0.0,1.8,0.886,304.3,80.67,5,1000.0
2015,4,23,19,0,0,0,0,0,0,93.79,0.0,1.8,0.842,310.8,78.59,4,1000.0
2015,4,23,19,30,0,0,0,0,0,99.02,0.0,1.6,0.808,310.8,84.36,3,1010.0
2015,4,23,20,0,0,0,0,0,0,104.02,0.0,1.5,0.776,309.90000000000003,82.17,3,1010.0
2015,4,23,20,30,0,0,0,0,0,108.73,0.0,1.4000000000000001,0.759,309.90000000000003,88.22,2,1010.0
2015,4,23,21,0,0,0,0,0,0,113.08,0.0,1.3,0.742,302.2,85.65,2,1010.0
2015,4,23,21,30,0,0,0,4,0,116.98,0.0,1.2000000000000002,0.739,302.2,92.0,2,1010.0
2015,4,23,22,0,0,0,0,1,0,120.34,0.0,1.2000000000000002,0.737,295.0,90.03,2,1010.0
2015,4,23,22,30,0,0,0,0,0,123.06,0.0,1.2000000000000002,0.744,295.0,90.03,1,1010.0
2015,4,23,23,0,0,0,0,1,0,125.04,0.0,1.4000000000000001,0.752,293.8,88.0,1,1010.0
2015,4,23,23,30,0,0,0,4,0,126.19,0.0,1.5,0.761,293.8,88.0,1,1010.0
2015,4,24,0,0,0,0,0,4,-1,126.45,0.0,1.6,0.77,298.5,85.13,1,1010.0
2015,4,24,0,30,0,0,0,4,-1,125.82000000000001,0.0,1.6,0.777,298.5,85.12,1,1010.0
2015,4,24,1,0,0,0,0,4,-1,124.32000000000001,0.0,1.6,0.785,298.0,83.63,1,1010.0
2015,4,24,1,30,0,0,0,4,-1,122.02,0.0,1.6,0.789,298.0,83.63,1,1010.0
2015,4,24,2,0,0,0,0,4,-1,119.02,0.0,1.7000000000000002,0.794,296.40000000000003,82.60000000000001,1,1010.0
2015,4,24,2,30,0,0,0,4,-1,115.43,0.0,1.7000000000000002,0.793,296.40000000000003,88.79,1,1010.0
2015,4,24,3,0,0,0,0,4,-1,111.32000000000001,0.0,1.7000000000000002,0.793,296.90000000000003,87.56,1,1010.0
2015,4,24,3,30,0,0,0,4,-1,106.82000000000001,0.0,1.7000000000000002,0.786,296.90000000000003,87.58,1,1010.0
2015,4,24,4,0,0,0,0,4,-1,101.98,0.0,1.7000000000000002,0.779,299.0,86.43,1,1010.0
2015,4,24,4,30,0,0,0,4,-1,96.87,0.0,1.7000000000000002,0.77,299.0,86.45,1,1010.0
2015,4,24,5,0,0,0,0,4,-2,91.57000000000001,0.0,1.8,0.761,301.7,86.16,1,1010.0
2015,4,24,5,30,1,0,1,4,-2,86.10000000000001,0.0,2.0,0.754,301.7,86.17,1,1010.0
2015,4,24,6,0,5,0,5,4,-2,80.53,0.0,2.3000000000000003,0.747,304.8,79.7,2,1010.0
2015,4,24,6,30,78,0,78,4,-2,74.88,0.0,2.4000000000000004,0.745,304.8,79.7,2,1010.0
2015,4,24,7,0,71,0,71,4,-2,69.2,0.0,2.6,0.744,311.5,71.05,3,1010.0
2015,4,24,7,30,86,764,427,1,-2,63.52,0.0,2.6,0.743,311.5,66.16,3,1010.0
2015,4,24,8,0,232,186,331,4,-2,57.9,0.0,2.6,0.743,314.8,60.56,4,1010.0
2015,4,24,8,30,261,62,299,4,-2,52.39,0.0,2.6,0.739,314.8,60.550000000000004,4,1010.0
2015,4,24,9,0,318,143,416,4,-2,47.06,0.0,2.6,0.736,314.8,57.04,5,1010.0
2015,4,24,9,30,356,157,473,4,-2,42.01,0.0,2.6,0.731,314.8,57.03,5,1010.0
2015,4,24,10,0,381,106,465,4,-2,37.38,0.0,2.6,0.727,313.0,58.29,6,1010.0
2015,4,24,10,30,413,179,563,4,-2,33.38,0.0,2.6,0.724,313.0,58.27,6,1010.0
2015,4,24,11,0,429,213,613,4,-2,30.26,0.0,2.6,0.722,310.5,55.57,7,1010.0
2015,4,24,11,30,436,216,626,4,-2,28.34,0.0,2.6,0.724,310.5,55.56,7,1010.0
2015,4,24,12,0,424,287,678,2,-2,27.88,0.0,2.6,0.726,306.6,52.550000000000004,7,1010.0
2015,4,24,12,30,422,283,670,2,-2,28.94,0.0,2.6,0.729,306.6,52.550000000000004,7,1010.0
2015,4,24,13,0,424,137,541,2,-1,31.36,0.0,2.7,0.732,303.3,53.230000000000004,8,1010.0
2015,4,24,13,30,332,433,688,2,-1,34.87,0.0,2.7,0.735,303.3,53.230000000000004,8,1010.0
2015,4,24,14,0,326,41,359,4,-1,39.14,0.0,2.8000000000000003,0.738,303.0,50.17,8,1010.0
2015,4,24,14,30,109,897,755,0,-1,43.96,0.0,2.8000000000000003,0.74,303.0,50.17,8,1010.0
2015,4,24,15,0,102,879,677,0,-1,49.13,0.0,2.8000000000000003,0.742,305.8,50.46,8,1010.0
2015,4,24,15,30,96,846,587,0,-1,54.54,0.0,2.8000000000000003,0.745,305.8,54.03,8,1010.0
2015,4,24,16,0,91,797,489,0,-1,60.09,0.0,2.8000000000000003,0.749,311.20000000000005,54.59,8,1010.0
2015,4,24,16,30,83,739,387,0,-1,65.73,0.0,2.6,0.75,311.20000000000005,58.480000000000004,7,1010.0
2015,4,24,17,0,72,663,283,0,-1,71.41,0.0,2.5,0.752,317.90000000000003,60.38,7,1010.0
2015,4,24,17,30,58,549,181,0,-1,77.07000000000001,0.0,2.2,0.75,317.90000000000003,64.73,6,1010.0
2015,4,24,18,0,40,368,87,0,0,82.68,0.0,2.0,0.749,325.1,66.8,5,1010.0
2015,4,24,18,30,13,99,17,0,0,88.2,0.0,2.0,0.743,325.1,71.67,4,1010.0
2015,4,24,19,0,0,0,0,0,0,93.60000000000001,0.0,2.0,0.737,328.5,75.77,4,1010.0
2015,4,24,19,30,0,0,0,0,0,98.81,0.0,2.0,0.725,328.5,81.39,3,1010.0
2015,4,24,20,0,0,0,0,0,-1,103.8,0.0,2.0,0.714,328.1,79.51,3,1010.0
2015,4,24,20,30,0,0,0,0,-1,108.5,0.0,1.9000000000000001,0.7010000000000001,328.1,85.42,2,1010.0
2015,4,24,21,0,0,0,0,0,-1,112.83,0.0,1.9000000000000001,0.6890000000000001,326.6,83.21000000000001,2,1010.0
2015,4,24,21,30,0,0,0,0,-1,116.72,0.0,1.7000000000000002,0.679,326.6,89.41,1,1010.0
2015,4,24,22,0,0,0,0,0,-1,120.06,0.0,1.5,0.67,325.6,88.0,1,1010.0
2015,4,24,22,30,0,0,0,0,-1,122.77,0.0,1.4000000000000001,0.667,325.6,87.97,0,1010.0
2015,4,24,23,0,0,0,0,0,-1,124.73,0.0,1.3,0.665,322.40000000000003,87.13,0,1010.0
2015,4,24,23,30,0,0,0,0,-1,125.86,0.0,1.2000000000000002,0.668,322.40000000000003,87.11,0,1010.0
2015,4,25,0,0,0,0,0,0,-1,126.12,0.0,1.1,0.671,310.6,86.56,0,1010.0
2015,4,25,0,30,0,0,0,0,-1,125.49000000000001,0.0,1.1,0.676,310.6,86.55,0,1010.0
2015,4,25,1,0,0,0,0,0,-2,123.99000000000001,0.0,1.2000000000000002,0.681,296.7,86.22,0,1010.0
2015,4,25,1,30,0,0,0,0,-2,121.7,0.0,1.2000000000000002,0.686,296.7,86.21000000000001,0,1010.0
2015,4,25,2,0,0,0,0,0,-2,118.71000000000001,0.0,1.2000000000000002,0.6920000000000001,286.5,86.01,0,1010.0
2015,4,25,2,30,0,0,0,0,-2,115.12,0.0,1.2000000000000002,0.6950000000000001,286.5,86.0,0,1010.0
2015,4,25,3,0,0,0,0,0,-2,111.03,0.0,1.2000000000000002,0.6980000000000001,282.7,86.27,0,1010.0
2015,4,25,3,30,0,0,0,0,-2,106.54,0.0,1.2000000000000002,0.7000000000000001,282.7,86.27,0,1010.0
2015,4,25,4,0,0,0,0,0,-1,101.71000000000001,0.0,1.3,0.7030000000000001,283.8,92.96000000000001,0,1010.0
2015,4,25,4,30,0,0,0,0,-1,96.61,0.0,1.3,0.704,283.8,86.45,0,1010.0
2015,4,25,5,0,0,0,0,0,-1,91.31,0.0,1.4000000000000001,0.705,288.7,86.87,0,1010.0
2015,4,25,5,30,25,224,41,0,-1,85.85000000000001,0.0,1.5,0.704,288.7,86.87,0,1010.0
2015,4,25,6,0,49,449,124,0,-1,80.28,0.0,1.7000000000000002,0.704,294.3,83.43,1,1010.0
2015,4,25,6,30,65,594,223,1,-1,74.64,0.0,1.8,0.705,294.3,77.64,2,1010.0
2015,4,25,7,0,123,351,249,4,-1,68.96000000000001,0.0,1.9000000000000001,0.707,307.40000000000003,70.9,4,1010.0
2015,4,25,7,30,87,762,430,0,-1,63.28,0.0,1.9000000000000001,0.716,307.40000000000003,66.06,5,1010.0
2015,4,25,8,0,96,809,529,0,-1,57.660000000000004,0.0,1.9000000000000001,0.726,313.0,60.59,6,1010.0
2015,4,25,8,30,102,848,623,0,-1,52.14,0.0,1.9000000000000001,0.738,313.0,56.52,6,1010.0
2015,4,25,9,0,108,875,708,0,-1,46.800000000000004,0.0,1.9000000000000001,0.751,308.6,54.65,7,1010.0
2015,4,25,9,30,112,897,782,0,-1,41.74,0.0,1.8,0.757,308.6,51.03,8,1010.0
2015,4,25,10,0,108,928,848,0,0,37.09,0.0,1.7000000000000002,0.764,302.90000000000003,50.59,9,1010.0
2015,4,25,10,30,110,939,898,0,0,33.07,0.0,1.6,0.774,302.90000000000003,50.58,9,1010.0
2015,4,25,11,0,114,943,932,0,0,29.94,0.0,1.5,0.785,290.3,50.53,10,1010.0
2015,4,25,11,30,114,947,951,0,0,28.01,0.0,1.5,0.8,290.3,50.52,11,1000.0
2015,4,25,12,0,114,948,955,0,0,27.55,0.0,1.5,0.8170000000000001,281.0,49.730000000000004,12,1000.0
2015,4,25,12,30,114,945,943,0,0,28.63,0.0,1.4000000000000001,0.8300000000000001,281.0,49.71,12,1000.0
2015,4,25,13,0,110,942,917,0,1,31.080000000000002,0.0,1.4000000000000001,0.844,278.1,48.08,12,1000.0
2015,4,25,13,30,108,932,876,0,1,34.61,0.0,1.3,0.854,278.1,48.050000000000004,12,1000.0
2015,4,25,14,0,106,917,820,0,1,38.92,0.0,1.3,0.864,278.90000000000003,48.94,13,1000.0
2015,4,25,14,30,233,561,639,2,1,43.75,0.0,1.2000000000000002,0.874,278.90000000000003,48.92,13,1000.0
2015,4,25,15,0,99,872,672,1,1,48.93,0.0,1.1,0.885,278.40000000000003,49.77,13,1000.0
2015,4,25,15,30,108,752,546,7,1,54.35,0.0,1.0,0.899,278.40000000000003,49.76,12,1000.0
2015,4,25,16,0,156,504,409,7,2,59.92,0.0,0.9,0.914,280.7,51.89,12,1000.0
2015,4,25,16,30,163,246,265,8,2,65.56,0.0,0.7000000000000001,0.925,280.7,55.42,11,1000.0
2015,4,25,17,0,71,654,281,0,4,71.24,0.0,0.6000000000000001,0.937,290.0,64.61,11,1000.0
2015,4,25,17,30,58,541,180,0,4,76.9,0.0,0.5,0.9420000000000001,290.0,73.84,10,1000.0
2015,4,25,18,0,39,370,88,0,4,82.5,0.0,0.4,0.9470000000000001,311.3,79.33,9,1000.0
2015,4,25,18,30,14,106,17,0,4,88.02,0.0,0.5,0.9490000000000001,311.3,84.91,8,1000.0
2015,4,25,19,0,0,0,0,1,3,93.4,0.0,0.6000000000000001,0.9510000000000001,356.20000000000005,78.52,8,1000.0
2015,4,25,19,30,0,0,0,7,3,98.61,0.0,0.7000000000000001,0.9580000000000001,356.20000000000005,78.51,7,1000.0
2015,4,25,20,0,0,0,0,7,3,103.58,0.0,0.8,0.966,20.5,80.93,7,1000.0
2015,4,25,20,30,0,0,0,7,3,108.27,0.0,0.8,0.978,20.5,86.69,6,1000.0
2015,4,25,21,0,0,0,0,7,4,112.58,0.0,0.8,0.991,22.3,87.95,6,1000.0
2015,4,25,21,30,0,0,0,7,4,116.46000000000001,0.0,0.9,1.0,22.3,94.25,5,1000.0
2015,4,25,22,0,0,0,0,7,3,119.78,0.0,1.0,1.01,20.900000000000002,93.0,5,1000.0
2015,4,25,22,30,0,0,0,7,3,122.47,0.0,1.1,1.012,20.900000000000002,99.71000000000001,5,1000.0
2015,4,25,23,0,0,0,0,7,3,124.42,0.0,1.2000000000000002,1.016,23.0,98.09,5,1000.0
2015,4,25,23,30,0,0,0,7,3,125.54,0.0,1.2000000000000002,1.018,23.0,98.07000000000001,5,1000.0
2015,4,26,0,0,0,0,0,7,3,125.8,0.0,1.3,1.02,22.0,96.87,5,1000.0
2015,4,26,0,30,0,0,0,7,3,125.16,0.0,1.3,1.024,22.0,96.85000000000001,4,1000.0
2015,4,26,1,0,0,0,0,7,3,123.67,0.0,1.3,1.028,20.1,94.99,4,1000.0
2015,4,26,1,30,0,0,0,0,2,121.38,0.0,1.3,1.033,20.1,100.0,4,1000.0
2015,4,26,2,0,0,0,0,0,2,118.4,0.0,1.3,1.039,19.5,100.0,4,1000.0
2015,4,26,2,30,0,0,0,0,2,114.83,0.0,1.2000000000000002,1.044,19.5,100.0,3,1000.0
2015,4,26,3,0,0,0,0,0,2,110.75,0.0,1.2000000000000002,1.049,19.900000000000002,99.14,3,1000.0
2015,4,26,3,30,0,0,0,1,2,106.26,0.0,1.2000000000000002,1.045,19.900000000000002,100.0,3,1000.0
2015,4,26,4,0,0,0,0,8,2,101.44,0.0,1.2000000000000002,1.041,18.8,100.0,3,1000.0
2015,4,26,4,30,0,0,0,7,2,96.35000000000001,0.0,1.2000000000000002,1.029,18.8,100.0,3,1000.0
2015,4,26,5,0,0,0,0,7,2,91.06,0.0,1.2000000000000002,1.018,14.700000000000001,100.0,3,1000.0
2015,4,26,5,30,25,7,26,7,2,85.61,0.0,1.2000000000000002,1.0,14.700000000000001,97.02,3,1000.0
2015,4,26,6,0,61,85,76,4,2,80.04,0.0,1.4000000000000001,0.982,14.100000000000001,91.86,4,1000.0
2015,4,26,6,30,68,572,221,1,2,74.4,0.0,1.2000000000000002,0.961,14.100000000000001,85.67,5,1000.0
2015,4,26,7,0,78,683,326,1,3,68.72,0.0,1.2000000000000002,0.9410000000000001,28.0,75.87,7,1000.0
2015,4,26,7,30,87,753,429,1,3,63.050000000000004,0.0,1.2000000000000002,0.931,28.0,70.87,8,1000.0
2015,4,26,8,0,93,811,530,0,2,57.42,0.0,1.2000000000000002,0.923,50.1,63.33,10,1000.0
2015,4,26,8,30,99,849,623,0,2,51.89,0.0,1.0,0.924,50.1,59.22,10,1000.0
2015,4,26,9,0,104,877,707,0,2,46.54,0.0,0.9,0.926,34.1,55.18,11,1000.0
2015,4,26,9,30,108,898,781,0,2,41.47,0.0,0.8,0.936,34.1,55.17,11,1000.0
2015,4,26,10,0,105,926,847,0,2,36.81,0.0,0.7000000000000001,0.9470000000000001,8.5,51.96,12,1000.0
2015,4,26,10,30,107,937,896,1,2,32.77,0.0,0.6000000000000001,0.965,8.5,51.94,12,1000.0
2015,4,26,11,0,115,934,927,2,2,29.62,0.0,0.6000000000000001,0.983,339.90000000000003,49.22,13,1000.0
2015,4,26,11,30,116,937,947,2,2,27.69,0.0,0.6000000000000001,1.004,339.90000000000003,49.21,13,1000.0
2015,4,26,12,0,121,929,948,2,2,27.23,0.0,0.6000000000000001,1.026,321.70000000000005,46.04,14,1000.0
2015,4,26,12,30,121,926,937,2,2,28.330000000000002,0.0,0.6000000000000001,1.05,321.70000000000005,46.03,14,1000.0
2015,4,26,13,0,377,49,419,2,2,30.810000000000002,0.0,0.7000000000000001,1.075,305.90000000000003,47.300000000000004,15,1000.0
2015,4,26,13,30,360,48,400,3,2,34.37,0.0,0.7000000000000001,1.105,305.90000000000003,47.29,14,1000.0
2015,4,26,14,0,336,46,373,4,3,38.69,0.0,0.8,1.1360000000000001,290.3,50.08,14,1000.0
2015,4,26,14,30,307,46,341,4,3,43.54,0.0,0.8,1.171,290.3,53.44,14,1000.0
2015,4,26,15,0,260,32,281,4,4,48.74,0.0,0.9,1.207,279.3,56.56,14,1000.0
2015,4,26,15,30,227,28,244,4,4,54.17,0.0,0.9,1.232,279.3,56.56,13,1000.0
2015,4,26,16,0,176,13,183,4,5,59.74,0.0,0.9,1.258,276.8,59.84,13,1000.0
2015,4,26,16,30,89,0,89,4,5,65.39,0.0,0.8,1.2710000000000001,276.8,63.89,12,1000.0
2015,4,26,17,0,96,0,96,4,6,71.06,0.0,0.7000000000000001,1.284,283.40000000000003,69.84,12,1000.0
2015,4,26,17,30,40,0,40,4,6,76.72,0.0,0.6000000000000001,1.285,283.40000000000003,74.61,11,1000.0
2015,4,26,18,0,19,0,19,4,7,82.33,0.0,0.6000000000000001,1.287,300.3,83.16,10,1000.0
2015,4,26,18,30,4,0,4,4,7,87.83,0.0,0.7000000000000001,1.2770000000000001,300.3,88.95,9,1000.0
2015,4,26,19,0,0,0,0,0,6,93.21000000000001,0.0,0.8,1.2670000000000001,318.6,84.97,9,1000.0
2015,4,26,19,30,0,0,0,0,6,98.41,0.0,0.8,1.245,318.6,90.93,9,1000.0
2015,4,26,20,0,0,0,0,0,6,103.37,0.0,0.9,1.224,328.1,88.43,9,1000.0
2015,4,26,20,30,0,0,0,0,6,108.04,0.0,1.0,1.194,328.1,94.67,8,1000.0
2015,4,26,21,0,0,0,0,0,5,112.34,0.0,1.1,1.164,332.1,91.22,8,1000.0
2015,4,26,21,30,0,0,0,0,5,116.2,0.0,1.2000000000000002,1.1420000000000001,332.1,97.7,7,1000.0
2015,4,26,22,0,0,0,0,0,4,119.51,0.0,1.3,1.121,333.40000000000003,93.3,7,1000.0
2015,4,26,22,30,0,0,0,0,4,122.18,0.0,1.3,1.115,333.40000000000003,99.99000000000001,6,1000.0
2015,4,26,23,0,0,0,0,0,4,124.11,0.0,1.4000000000000001,1.109,327.20000000000005,95.83,6,1000.0
2015,4,26,23,30,0,0,0,1,4,125.23,0.0,1.4000000000000001,1.113,327.20000000000005,95.83,5,1000.0
2015,4,27,0,0,0,0,0,3,3,125.47,0.0,1.4000000000000001,1.117,318.1,92.84,5,1000.0
2015,4,27,0,30,0,0,0,4,3,124.84,0.0,1.3,1.125,318.1,99.54,4,1000.0
2015,4,27,1,0,0,0,0,4,3,123.35000000000001,0.0,1.3,1.1340000000000001,316.0,97.43,4,1000.0
2015,4,27,1,30,0,0,0,4,3,121.07000000000001,0.0,1.3,1.141,316.0,97.42,4,1000.0
2015,4,27,2,0,0,0,0,1,3,118.10000000000001,0.0,1.3,1.149,317.1,96.02,4,1000.0
2015,4,27,2,30,0,0,0,4,3,114.53,0.0,1.3,1.154,317.1,96.01,4,1000.0
2015,4,27,3,0,0,0,0,4,3,110.46000000000001,0.0,1.4000000000000001,1.16,324.1,94.76,4,1000.0
2015,4,27,3,30,0,0,0,4,3,105.99000000000001,0.0,1.3,1.162,324.1,94.75,4,1000.0
2015,4,27,4,0,0,0,0,4,3,101.18,0.0,1.3,1.165,326.1,94.13,4,1000.0
2015,4,27,4,30,0,0,0,4,3,96.10000000000001,0.0,1.3,1.165,326.1,94.13,4,1000.0
2015,4,27,5,0,0,0,0,4,3,90.81,0.0,1.4000000000000001,1.165,326.20000000000005,94.87,4,1000.0
2015,4,27,5,30,12,0,12,4,3,85.37,0.0,1.5,1.165,326.20000000000005,88.48,5,1000.0
2015,4,27,6,0,34,0,34,4,3,79.81,0.0,1.6,1.166,325.3,85.37,6,1000.0
2015,4,27,6,30,71,0,71,4,3,74.17,0.0,1.6,1.17,325.3,79.71000000000001,7,1000.0
2015,4,27,7,0,75,0,75,4,4,68.49,0.0,1.6,1.174,324.6,77.5,8,1000.0
2015,4,27,7,30,154,7,157,4,4,62.82,0.0,1.6,1.181,324.6,72.43,9,1000.0
2015,4,27,8,0,235,92,285,4,4,57.18,0.0,1.6,1.188,329.6,70.06,10,1000.0
2015,4,27,8,30,104,829,619,0,4,51.65,0.0,1.5,1.199,329.6,70.05,11,1000.0
2015,4,27,9,0,108,860,703,0,4,46.29,0.0,1.5,1.211,327.6,65.65,12,1000.0
2015,4,27,9,30,113,881,776,0,4,41.21,0.0,1.5,1.228,327.6,65.65,12,1000.0
2015,4,27,10,0,123,884,834,1,4,36.53,0.0,1.5,1.246,321.6,60.53,12,1000.0
2015,4,27,10,30,404,274,636,2,4,32.47,0.0,1.5,1.266,321.6,60.52,12,1000.0
2015,4,27,11,0,427,254,649,4,4,29.310000000000002,0.0,1.6,1.287,316.8,60.19,13,1000.0
2015,4,27,11,30,168,5,172,4,4,27.36,0.0,1.6,1.309,316.8,60.18,13,1000.0
2015,4,27,12,0,448,142,576,4,4,26.91,0.0,1.7000000000000002,1.331,311.8,57.19,13,1000.0
2015,4,27,12,30,263,13,275,4,4,28.03,0.0,1.8,1.349,311.8,57.18,13,1000.0
2015,4,27,13,0,197,7,204,4,4,30.54,0.0,1.9000000000000001,1.368,307.20000000000005,58.26,13,1000.0
2015,4,27,13,30,230,10,239,4,4,34.12,0.0,1.9000000000000001,1.381,307.20000000000005,58.26,13,1000.0
2015,4,27,14,0,294,24,313,4,5,38.47,0.0,2.0,1.3940000000000001,306.0,59.22,13,1000.0
2015,4,27,14,30,340,102,414,4,5,43.34,0.0,2.0,1.401,306.0,59.22,13,1000.0
2015,4,27,15,0,305,101,372,2,5,48.550000000000004,0.0,2.1,1.409,308.8,60.07,13,1000.0
2015,4,27,15,30,119,761,566,1,5,53.99,0.0,2.1,1.417,308.8,64.15,13,1000.0
2015,4,27,16,0,100,744,477,0,5,59.57,0.0,2.1,1.425,312.1,64.91,13,1000.0
2015,4,27,16,30,169,67,197,4,5,65.22,0.0,2.0,1.437,312.1,69.34,12,1000.0
2015,4,27,17,0,128,59,148,2,5,70.89,0.0,2.0,1.45,313.70000000000005,70.45,12,1000.0
2015,4,27,17,30,53,0,53,4,5,76.55,0.0,1.9000000000000001,1.48,313.70000000000005,75.31,11,1000.0
2015,4,27,18,0,27,0,27,4,5,82.15,0.0,1.8,1.512,316.5,75.54,10,1000.0
2015,4,27,18,30,6,0,6,4,5,87.65,0.0,1.8,1.555,316.5,80.8,9,1000.0
2015,4,27,19,0,0,0,0,4,5,93.02,0.0,1.9000000000000001,1.598,318.1,80.07000000000001,9,1000.0
2015,4,27,19,30,0,0,0,4,5,98.21000000000001,0.0,1.9000000000000001,1.641,318.1,85.7,8,1000.0
2015,4,27,20,0,0,0,0,4,5,103.16,0.0,1.9000000000000001,1.685,318.90000000000003,85.07000000000001,8,1000.0
2015,4,27,20,30,0,0,0,4,5,107.81,0.0,1.8,1.715,318.90000000000003,91.08,8,1000.0
2015,4,27,21,0,0,0,0,4,5,112.10000000000001,0.0,1.8,1.745,321.0,90.57000000000001,8,1000.0
2015,4,27,21,30,0,0,0,4,5,115.94,0.0,1.7000000000000002,1.7510000000000001,321.0,90.57000000000001,7,1000.0
2015,4,27,22,0,0,0,0,4,5,119.23,0.0,1.6,1.758,320.1,90.83,7,1000.0
2015,4,27,22,30,0,0,0,0,5,121.89,0.0,1.6,1.73,320.1,90.82000000000001,7,1000.0
2015,4,27,23,0,0,0,0,0,5,123.81,0.0,1.6,1.702,321.70000000000005,91.41,7,1000.0
2015,4,27,23,30,0,0,0,0,5,124.92,0.0,1.6,1.655,321.70000000000005,91.4,7,1000.0
2015,4,28,0,0,0,0,0,0,5,125.15,0.0,1.6,1.608,328.8,92.01,7,1000.0
2015,4,28,0,30,0,0,0,4,5,124.52,0.0,1.5,1.556,328.8,92.01,7,1000.0
2015,4,28,1,0,0,0,0,4,5,123.03,0.0,1.5,1.5050000000000001,334.3,92.95,7,1000.0
2015,4,28,1,30,0,0,0,4,5,120.76,0.0,1.5,1.453,334.3,92.95,7,1000.0
2015,4,28,2,0,0,0,0,4,6,117.8,0.0,1.5,1.4020000000000001,340.90000000000003,93.45,7,1000.0
2015,4,28,2,30,0,0,0,0,6,114.24000000000001,0.0,1.5,1.359,340.90000000000003,100.0,7,1000.0
2015,4,28,3,0,0,0,0,0,5,110.19,0.0,1.5,1.316,343.40000000000003,99.81,7,1000.0
2015,4,28,3,30,0,0,0,0,5,105.72,0.0,1.5,1.291,343.40000000000003,99.83,7,1000.0
2015,4,28,4,0,0,0,0,0,5,100.92,0.0,1.5,1.266,344.20000000000005,98.67,7,1000.0
2015,4,28,4,30,0,0,0,0,5,95.85000000000001,0.0,1.5,1.2510000000000001,344.20000000000005,98.7,7,1000.0
2015,4,28,5,0,0,0,0,0,5,90.57000000000001,0.0,1.6,1.237,344.20000000000005,98.16,7,1000.0
2015,4,28,5,30,28,260,50,0,5,85.14,0.0,1.7000000000000002,1.225,344.20000000000005,91.68,7,1000.0
2015,4,28,6,0,49,469,134,0,6,79.58,0.0,1.9000000000000001,1.214,343.70000000000005,88.58,8,1000.0
2015,4,28,6,30,64,604,231,0,6,73.94,0.0,2.0,1.202,343.70000000000005,82.81,9,1000.0
2015,4,28,7,0,75,698,333,0,6,68.27,0.0,2.3000000000000003,1.192,353.70000000000005,76.86,10,1000.0
2015,4,28,7,30,83,763,435,0,6,62.59,0.0,2.3000000000000003,1.181,353.70000000000005,76.87,10,1000.0
2015,4,28,8,0,91,811,533,0,5,56.95,0.0,2.3000000000000003,1.171,359.0,69.5,11,1000.0
2015,4,28,8,30,96,848,626,0,5,51.42,0.0,2.2,1.169,359.0,69.5,11,1000.0
2015,4,28,9,0,103,872,709,0,5,46.050000000000004,0.0,2.1,1.167,355.20000000000005,64.89,12,1000.0
2015,4,28,9,30,107,893,781,0,5,40.95,0.0,2.0,1.183,355.20000000000005,64.88,13,1000.0
